Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6504629629629629,0.8066031903054285,0.022625112376385974,0.8476964769647697,0.7986852917009039,10.357615894039736,8519,0
race,African-American,0.6422018348623854,0.8061352778476238,0.023751522533495738,0.8463227222832053,0.79761620977354,9.884615384615385,8390,1
race,African-American,0.6608315098468271,0.8024629929095659,0.023463518013926734,0.8402116402116402,0.7948446327683616,10.245161290322581,8496,2
race,African-American,0.6478555304740407,0.8034262848568213,0.023704604163500988,0.8456159225389994,0.795260663507109,10.076923076923077,8440,3
race,African-American,0.6373626373626373,0.8048626060529315,0.025302867658334612,0.841616602949208,0.7957375478927203,9.33939393939394,8352,4
race,Caucasian,0.6148043375766148,0.8178804489689376,0.02541213063763608,0.842531095278348,0.8072271276990428,8.539779681762546,40431,0
race,Caucasian,0.631795340338054,0.8193016336969571,0.02503105590062112,0.8335139039364391,0.8091687856419878,8.590570719602978,40507,1
race,Caucasian,0.6160417655434267,0.8189612487947254,0.025096944315185356,0.8425712553062462,0.8083992094861661,8.587144622991348,40480,2
race,Caucasian,0.6168652612282309,0.8186006334581054,0.02603631380609798,0.8373610439826003,0.8077008790392473,8.289473684210526,40385,3
race,Caucasian,0.6122258516098926,0.8181013152754265,0.025773835370014268,0.8418514946962391,0.80721791898959,8.4043321299639,40538,4
race,Other,0.36363636363636365,0.9305439330543933,0.006255585344057194,0.9540229885057471,0.9253731343283582,11.857142857142858,1206,0
race,Other,0.2,0.9338118022328549,0.003404255319148936,0.9880952380952381,0.9308975377283558,20.75,1259,1
race,Other,0.6666666666666666,0.940068493150685,0.003629764065335753,0.8974358974358975,0.9372881355932203,17.5,1180,2
race,Other,0.46153846153846156,0.9453302961275627,0.005591054313099041,0.9230769230769231,0.9406015037593985,10.285714285714286,1330,3
race,Other,0.4444444444444444,0.9347133757961783,0.004240882103477523,0.9534883720930233,0.9312252964426877,16.4,1265,4
sex,female,0.5920471281296024,0.8286602301282899,0.021627108057464085,0.8656866020715002,0.8184925004746535,9.353790613718411,15801,0
sex,female,0.6238159675236806,0.8313492063492064,0.02163760896637609,0.8468947193623381,0.8216785421527208,9.172661870503598,15859,1
sex,female,0.5896032831737346,0.8283227848101266,0.02332089552238806,0.857990115321252,0.8173470029561608,8.68,15899,2
sex,female,0.5808625336927223,0.8325625041892888,0.024426641533144833,0.8528508023216115,0.8206372517719175,8.032154340836012,15661,3
sex,female,0.5860655737704918,0.8333661094723042,0.023279041180086047,0.855604173678896,0.8220429098642648,8.389438943894389,15987,4
sex,male,0.629708222811671,0.8141977209732061,0.02572323567348443,0.835595567867036,0.8040750982389754,8.6432664756447,34355,0
sex,male,0.6361713379164463,0.8148799605011418,0.025392138770990957,0.8329630658150514,0.8050266787182553,8.719476744186046,34297,1
sex,male,0.637940379403794,0.8148525237566333,0.02466856235459212,0.8360267483978824,0.8053244592346089,8.983532934131736,34257,2
sex,male,0.6371308016877637,0.8136081968218909,0.025284821756707092,0.8341570565623284,0.8039079260161187,8.831395348837209,34494,3
sex,male,0.6277333333333334,0.8121883999628402,0.025922899799450345,0.8374758354045844,0.8020662608288457,8.689111747851003,34168,4
