Attribute,Attribute Value,Age,Prior,Label,Expected Score,fold_num
race,African-American,48,4,0,0.7271304602059364,0
race,African-American,19,3,1,0.79239437511805,0
race,African-American,19,4,1,0.8006690202483825,0
race,African-American,19,4,0,0.7693924270765593,0
race,African-American,31,4,1,0.7328094853671479,0
race,African-American,31,4,0,0.8588069819423723,0
race,African-American,29,2,0,0.6302998766059449,0
race,African-American,29,4,0,0.8355444616567805,0
race,African-American,29,4,1,0.8093680771427645,0
race,African-American,24,4,0,0.7674178512092517,0
race,African-American,24,4,1,0.8696949896628318,0
race,African-American,26,2,0,0.7204475563705648,0
race,African-American,26,4,0,0.7958647891422126,0
race,African-American,26,3,1,0.6850876702825072,0
race,African-American,26,4,1,0.821754609132187,0
race,African-American,30,4,0,0.777358278809854,0
race,African-American,30,4,1,0.7978336552594495,0
race,African-American,58,4,1,0.5620278398673039,0
race,African-American,58,4,0,0.6416783060621072,0
race,African-American,35,4,0,0.8074244924045983,0
race,African-American,35,2,1,0.6805294482242022,0
race,African-American,35,4,1,0.6847409475118597,0
race,African-American,18,4,0,0.7742015910518345,0
race,African-American,18,3,1,0.7839020567714481,0
race,African-American,18,4,1,0.7752595691870305,0
race,African-American,27,4,0,0.7399052783348707,0
race,African-American,27,4,1,0.8616281308216213,0
race,African-American,38,3,0,0.5264578655718332,0
race,African-American,38,4,0,0.5867047965327997,0
race,African-American,38,4,1,0.8040560610981342,0
race,African-American,23,4,1,0.8393452783376336,0
race,African-American,23,2,0,0.7752595691870305,0
race,African-American,23,4,0,0.7853099723133972,0
race,African-American,25,4,0,0.8028863414102245,0
race,African-American,25,3,1,0.7807020519520689,0
race,African-American,25,4,1,0.7899745678342701,0
race,African-American,34,4,1,0.7708700441395647,0
race,African-American,34,3,0,0.5534651555065235,0
race,African-American,34,4,0,0.7622178426634065,0
race,African-American,33,4,0,0.6779788028761398,0
race,African-American,33,4,1,0.7518852974306474,0
race,African-American,47,4,0,0.6597203356856409,0
race,African-American,47,4,1,0.7515584817767323,0
race,African-American,28,4,0,0.8969960681323794,0
race,African-American,28,4,1,0.7483970716907087,0
race,African-American,20,2,1,0.7648519861468207,0
race,African-American,20,4,1,0.7649690441017089,0
race,African-American,20,3,0,0.6537631523817153,0
race,African-American,20,4,0,0.7920948185463014,0
