Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,5.59,0
race,African-American,1,6.8,0
race,Hispanic,0,3.7916666666666665,0
race,Caucasian,0,4.357142857142857,0
race,Caucasian,1,5.5,0
race,Other,0,4.2272727272727275,0
race,Other,1,8.0,0
sex,male,0,5.028662420382165,0
sex,male,1,6.5,0
sex,female,0,4.795454545454546,0
sex,female,1,5.6,0
race,Other,0,4.769230769230769,1
race,Other,1,5.0,1
race,Caucasian,0,3.8389830508474576,1
race,Caucasian,1,6.555555555555555,1
race,African-American,0,5.705882352941177,1
race,African-American,1,6.684210526315789,1
race,Hispanic,0,4.08,1
race,Hispanic,1,7.5,1
sex,male,0,4.929260450160772,1
sex,male,1,6.714285714285714,1
sex,female,0,5.061224489795919,1
sex,female,1,6.0,1
race,African-American,0,5.7227722772277225,2
race,African-American,1,6.25,2
race,Other,0,3.8823529411764706,2
race,Other,1,3.0,2
race,Caucasian,1,5.928571428571429,2
race,Caucasian,0,4.094017094017094,2
race,Hispanic,0,4.352941176470588,2
race,Hispanic,1,6.0,2
sex,male,0,5.052459016393443,2
sex,male,1,5.9411764705882355,2
sex,female,1,6.0,2
sex,female,0,4.875,2
race,African-American,0,6.068627450980392,3
race,African-American,1,8.05,3
race,Caucasian,1,6.4,3
race,Caucasian,0,4.3,3
race,Hispanic,0,4.137931034482759,3
race,Other,0,3.875,3
race,Other,1,2.5,3
sex,male,0,5.4043887147335425,3
sex,male,1,7.241379310344827,3
sex,female,0,4.225,3
sex,female,1,6.666666666666667,3
race,Caucasian,1,6.0,4
race,Caucasian,0,3.802197802197802,4
race,African-American,0,5.980582524271845,4
race,African-American,1,6.448275862068965,4
race,Hispanic,0,4.5,4
race,Hispanic,1,7.0,4
race,Other,1,5.5,4
race,Other,0,3.8846153846153846,4
sex,male,1,6.611111111111111,4
sex,male,0,5.270903010033445,4
sex,female,0,4.4,4
sex,female,1,4.4,4
