Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.8396130091777132,0
race,African-American,0,0.7044132736502953,0
race,Caucasian,0,0.6952720023402922,0
race,Caucasian,1,0.8351424712010095,0
race,Other,0,0.6594975802465266,0
race,Other,1,0.7726368997373099,0
sex,male,1,0.8350426821188408,0
sex,male,0,0.7008632061744449,0
sex,female,0,0.6851188002476364,0
sex,female,1,0.8362095985192268,0
race,Caucasian,1,0.8372097990398856,1
race,Caucasian,0,0.6940653381214326,1
race,Other,1,0.8586027541129946,1
race,Other,0,0.6633100179961533,1
race,African-American,0,0.6984170127282706,1
race,African-American,1,0.8612942951255521,1
sex,male,1,0.840797838400985,1
sex,male,0,0.6984464474828461,1
sex,female,0,0.6845461655953418,1
sex,female,1,0.8410041607667688,1
race,African-American,0,0.7006667773538123,2
race,African-American,1,0.8513787384562382,2
race,Caucasian,0,0.6917400992237159,2
race,Caucasian,1,0.8365649023975482,2
race,Other,0,0.6571292172280793,2
race,Other,1,0.805126704500848,2
sex,male,0,0.6967102783269564,2
sex,male,1,0.8363423626534279,2
sex,female,0,0.6830926763214605,2
sex,female,1,0.8445646115396158,2
race,Caucasian,0,0.6963234666287674,3
race,Caucasian,1,0.8388657097841851,3
race,African-American,0,0.7039130985243807,3
race,African-American,1,0.8424344597038251,3
race,Other,0,0.6661350101579003,3
race,Other,1,0.8402508146812151,3
sex,male,0,0.7017659929179331,3
sex,male,1,0.8388909524461124,3
sex,female,0,0.6858833627593223,3
sex,female,1,0.8408370937614164,3
race,Caucasian,0,0.6921988910587089,4
race,Caucasian,1,0.8350805504229389,4
race,Other,0,0.6612270809278266,4
race,Other,1,0.7421758353961018,4
race,African-American,0,0.7025201812811216,4
race,African-American,1,0.849709283291031,4
sex,female,0,0.6850562386222347,4
sex,female,1,0.8376153372632471,4
sex,male,0,0.6970174966881694,4
sex,male,1,0.8364470425871233,4
