Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.02015114397687387,0
race,African-American,1,0.08191201665356002,0
race,Caucasian,0,0.02102101295292736,0
race,Caucasian,1,0.07439411776895524,0
race,Other,0,0.010902402205832239,0
race,Other,1,0.07449159040400914,0
sex,male,0,0.020360017373575758,0
sex,male,1,0.08068660286143578,0
sex,female,0,0.021290112302484423,0
sex,female,1,0.06671496710315258,0
race,African-American,0,0.018955070025043715,1
race,African-American,1,0.05526096467262509,1
race,Caucasian,0,0.018478845896323762,1
race,Caucasian,1,0.05650343636540074,1
race,Other,0,0.010505614348617567,1
race,Other,1,0.024949248167100778,1
sex,male,0,0.01799117260309481,1
sex,male,1,0.054475610119012766,1
sex,female,0,0.019311595033433417,1
sex,female,1,0.05955501041932844,1
race,Caucasian,0,0.01826046356532921,2
race,Caucasian,1,0.05647422938888224,2
race,African-American,0,0.01873382024084488,2
race,African-American,1,0.057995831408303174,2
race,Other,0,0.011022443495645802,2
race,Other,1,0.024034978021314397,2
sex,male,0,0.017819148658813923,2
sex,male,1,0.057392343917372246,2
sex,female,0,0.018965796903793804,2
sex,female,1,0.054897090400592624,2
race,Caucasian,0,0.020545419038889547,3
race,Caucasian,1,0.05680099832847344,3
race,African-American,0,0.019736326489711555,3
race,African-American,1,0.060980403569511725,3
race,Other,0,0.012349871948841027,3
race,Other,1,0.01709812718250258,3
sex,female,0,0.022241971941304863,3
sex,female,1,0.05774993489463275,3
sex,male,0,0.019338877824971196,3
sex,male,1,0.05703030340252262,3
race,Caucasian,0,0.018390179287908596,4
race,Caucasian,1,0.05790681935283027,4
race,Other,0,0.010862880271211711,4
race,Other,1,0.06210215562163566,4
race,African-American,0,0.01831002297439347,4
race,African-American,1,0.0638646958074157,4
sex,female,0,0.01924260202722017,4
sex,female,1,0.05219576110277393,4
sex,male,0,0.017770323457940083,4
sex,male,1,0.06206714246855136,4
