Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,0.6182475536882592,0
race,Caucasian,1,0.8799828642120601,0
race,African-American,0,0.6430817093062096,0
race,African-American,1,0.8765149365690061,0
race,Other,0,0.5748104109261261,0
race,Other,1,0.8885569101447871,0
sex,male,0,0.6123767606949404,0
sex,male,1,0.8808248690253236,0
sex,female,0,0.6418722540858677,0
sex,female,1,0.8766141692103275,0
race,Caucasian,0,0.6106554514919584,1
race,Caucasian,1,0.8683028181425856,1
race,African-American,0,0.6289485314109313,1
race,African-American,1,0.9013354412006893,1
race,Other,0,0.560695264643826,1
race,Other,1,0.9018417846790759,1
sex,male,0,0.6030219375848669,1
sex,male,1,0.8728378648966741,1
sex,female,0,0.6341093650548684,1
sex,female,1,0.8731158859246289,1
race,African-American,0,0.6180352753193777,2
race,African-American,1,0.8579748619922788,2
race,Caucasian,0,0.5986283838194324,2
race,Caucasian,1,0.854178610046618,2
race,Other,0,0.5496468293050186,2
race,Other,1,0.9809645197644276,2
sex,male,0,0.589242012241413,2
sex,male,1,0.8506137947582502,2
sex,female,0,0.626441051813812,2
sex,female,1,0.8649021115905171,2
race,Caucasian,0,0.6360322028635105,3
race,Caucasian,1,0.8705752568465591,3
race,African-American,0,0.6594853932918734,3
race,African-American,1,0.8910334679126446,3
race,Other,0,0.5839548255016971,3
race,Other,1,0.8771358171995226,3
sex,male,0,0.6316563372457928,3
sex,male,1,0.8727932929537601,3
sex,female,0,0.6548680748587997,3
sex,female,1,0.8771134726947525,3
race,Caucasian,0,0.6210822327591892,4
race,Caucasian,1,0.8760120219398385,4
race,Other,0,0.5724793662185852,4
race,African-American,0,0.6412258305545467,4
race,African-American,1,0.8692695855568996,4
sex,female,0,0.6450522580862958,4
sex,female,1,0.8573098295499776,4
sex,male,0,0.6136507573145998,4
sex,male,1,0.883180005652449,4
