Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.11168050220416614,0
race,African-American,0,0.05935203300723657,0
race,Caucasian,0,0.056244904800694086,0
race,Caucasian,1,0.11235558265251633,0
race,Other,0,0.04265462865785121,0
race,Other,1,0.06808048243514202,0
sex,male,1,0.11369809197353743,0
sex,male,0,0.05705540336813062,0
sex,female,0,0.055092757006983066,0
sex,female,1,0.1072922731203858,0
race,Caucasian,0,0.054085370509163636,1
race,Caucasian,1,0.12162844621236187,1
race,Other,0,0.026989191855977097,1
race,Other,1,0.06731823587971714,1
race,African-American,0,0.054468556525080314,1
race,African-American,1,0.11697265098880211,1
sex,male,0,0.05401340624896544,1
sex,male,1,0.12233547914473995,1
sex,female,0,0.052380263100434844,1
sex,female,1,0.11608575298511555,1
race,African-American,0,0.0546219989262391,2
race,African-American,1,0.1200990550599486,2
race,Caucasian,0,0.052979709537690205,2
race,Caucasian,1,0.11588087100028348,2
race,Other,0,0.0397537618558778,2
race,Other,1,0.07728230235218464,2
sex,male,0,0.05337450370894384,2
sex,male,1,0.11797294742322416,2
sex,female,0,0.05203691329985864,2
sex,female,1,0.11199139195397337,2
race,Caucasian,1,0.11738345598924871,3
race,Caucasian,0,0.05269733033025355,3
race,African-American,0,0.054789802958831124,3
race,African-American,1,0.12037281272084059,3
race,Other,0,0.039291128925519905,3
race,Other,1,0.05671904158589638,3
sex,male,1,0.12159354386271612,3
sex,male,0,0.053653989896463174,3
sex,female,0,0.05071389345081593,3
sex,female,1,0.10681663105017132,3
race,Caucasian,0,0.05683451929018229,4
race,Caucasian,1,0.11692112805620392,4
race,African-American,1,0.11326102655895598,4
race,African-American,0,0.058030766860472614,4
race,Other,0,0.042692909220018734,4
race,Other,1,0.07250224596134536,4
sex,female,0,0.055504155072710136,4
sex,female,1,0.11278811438591865,4
sex,male,0,0.057257901094227896,4
sex,male,1,0.11716946388720607,4
