Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,0.05530267147236966,0
race,Caucasian,1,0.12911007573565034,0
race,African-American,1,0.1393072093503963,0
race,African-American,0,0.0590058513934581,0
race,Other,0,0.037922798686919314,0
race,Other,1,0.08472502213796841,0
sex,male,0,0.056278895225499316,0
sex,male,1,0.1320362232945039,0
sex,female,0,0.05391817156695871,0
sex,female,1,0.12648199153862685,0
race,Caucasian,0,0.054410739042606765,1
race,Caucasian,1,0.12702533091909055,1
race,African-American,0,0.057217512833341096,1
race,African-American,1,0.12539301919631204,1
race,Other,0,0.038635424788690476,1
race,Other,1,0.08749539720110779,1
sex,male,0,0.05516649300551465,1
sex,male,1,0.1286661589260677,1
sex,female,0,0.053083494003584905,1
sex,female,1,0.12093388972929218,1
race,African-American,0,0.05890229624012959,2
race,African-American,1,0.12340359509060721,2
race,Caucasian,1,0.128096215562162,2
race,Caucasian,0,0.055083828229078376,2
race,Other,0,0.03902137223019156,2
race,Other,1,0.1335167749429057,2
sex,male,0,0.055944776919823046,2
sex,male,1,0.12854074353476364,2
sex,female,0,0.0540224525459008,2
sex,female,1,0.12418995571264445,2
race,Caucasian,0,0.055210771431137944,3
race,Caucasian,1,0.12919405643086224,3
race,African-American,0,0.0581965917832269,3
race,African-American,1,0.13222238765521166,3
race,Other,0,0.038897631297062585,3
race,Other,1,0.09162451555278851,3
sex,male,0,0.056026008688953445,3
sex,male,1,0.13291418857846282,3
sex,female,0,0.05380657946207047,3
sex,female,1,0.12086554903936873,3
race,Caucasian,0,0.054925273620178516,4
race,Caucasian,1,0.1301734955555117,4
race,Other,0,0.037923596766244703,4
race,Other,1,0.08387185151492323,4
race,African-American,0,0.05808534275025718,4
race,African-American,1,0.12451579400454103,4
sex,female,0,0.0544594833915664,4
sex,female,1,0.12323111287872078,4
sex,male,0,0.05532115015982055,4
sex,male,1,0.13121814585554448,4
