Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,4.405882352941177,0
race,African-American,1,4.9,0
race,Hispanic,1,3.3333333333333335,0
race,Hispanic,0,3.5238095238095237,0
race,Caucasian,0,3.2403846153846154,0
race,Caucasian,1,4.2,0
race,Other,0,3.4210526315789473,0
race,Other,1,4.25,0
sex,male,0,4.010869565217392,0
sex,male,1,4.712121212121212,0
sex,female,0,3.1052631578947367,0
sex,female,1,4.090909090909091,0
race,Other,0,4.363636363636363,1
race,Other,1,4.666666666666667,1
race,Caucasian,1,4.666666666666667,1
race,Caucasian,0,2.7830188679245285,1
race,African-American,0,3.9655172413793105,1
race,African-American,1,5.673469387755102,1
race,Hispanic,0,3.6956521739130435,1
race,Hispanic,1,5.0,1
sex,male,0,3.5687732342007434,1
sex,male,1,5.414285714285715,1
sex,female,0,3.511111111111111,1
sex,female,1,4.428571428571429,1
race,African-American,0,4.337278106508876,2
race,African-American,1,5.716981132075472,2
race,Other,0,3.2,2
race,Other,1,4.25,2
race,Caucasian,1,3.88,2
race,Caucasian,0,2.9339622641509435,2
race,Hispanic,0,2.6923076923076925,2
race,Hispanic,1,3.0,2
sex,male,0,3.840466926070039,2
sex,male,1,5.024390243902439,2
sex,female,1,3.8333333333333335,2
sex,female,0,3.0434782608695654,2
race,African-American,0,4.508670520231214,3
race,African-American,1,6.0588235294117645,3
race,Caucasian,1,4.586206896551724,3
race,Caucasian,0,3.043956043956044,3
race,Hispanic,0,3.076923076923077,3
race,Hispanic,1,4.0,3
race,Other,0,3.0,3
race,Other,1,4.166666666666667,3
sex,male,0,4.0418250950570345,3
sex,male,1,5.482352941176471,3
sex,female,0,2.8205128205128207,3
sex,female,1,3.25,3
race,Caucasian,1,3.55,4
race,Caucasian,0,2.8227848101265822,4
race,African-American,0,4.615384615384615,4
race,African-American,1,5.754716981132075,4
race,Hispanic,0,3.6296296296296298,4
race,Hispanic,1,6.0,4
race,Other,1,5.2,4
race,Other,0,3.0869565217391304,4
sex,male,1,5.347222222222222,4
sex,male,0,4.106463878326996,4
sex,female,0,3.1666666666666665,4
sex,female,1,3.2857142857142856,4
