Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,0.08898413790685805,0
race,Caucasian,1,0.18952701008955536,0
race,African-American,0,0.097093602201245,0
race,African-American,1,0.1985805143710498,0
race,Other,0,0.06123479825616156,0
race,Other,1,0.1258317095244056,0
sex,male,0,0.09149123920019578,0
sex,male,1,0.19436132933237227,0
sex,female,0,0.08585358635802474,0
sex,female,1,0.18052638898091072,0
race,Caucasian,1,0.1879307990522629,1
race,Caucasian,0,0.08784836092372597,1
race,African-American,0,0.09424562484529554,1
race,African-American,1,0.19604380795651166,1
race,Other,0,0.061958190683990146,1
race,Other,1,0.13530309813169972,1
sex,male,1,0.19403290604656784,1
sex,male,0,0.09046788374901539,1
sex,female,0,0.08352612341178058,1
sex,female,1,0.1754983275800252,1
race,African-American,0,0.09588609766052783,2
race,African-American,1,0.19716379977246382,2
race,Caucasian,1,0.19041883227952414,2
race,Caucasian,0,0.08921524246435995,2
race,Other,1,0.13906680315501305,2
race,Other,0,0.0652962703433798,2
sex,male,0,0.09097501635410582,2
sex,male,1,0.19653939972285298,2
sex,female,0,0.08707250018684254,2
sex,female,1,0.17748259712061326,2
race,Caucasian,0,0.08854376867581644,3
race,Caucasian,1,0.1903727997145425,3
race,African-American,1,0.19902202799122584,3
race,African-American,0,0.09444859049810919,3
race,Other,0,0.06486790607021904,3
race,Other,1,0.13709011267429672,3
sex,male,0,0.09013279328037044,3
sex,male,1,0.1970081255126123,3
sex,female,0,0.0864283520332751,3
sex,female,1,0.1763643892610868,3
race,Caucasian,0,0.08887672794278885,4
race,Caucasian,1,0.1911659282081722,4
race,Other,0,0.06362612402163438,4
race,Other,1,0.12497659418560617,4
race,African-American,0,0.09414343980007535,4
race,African-American,1,0.20817705656359314,4
sex,female,0,0.08754213997099392,4
sex,female,1,0.18047142868904983,4
sex,male,0,0.08987627094498758,4
sex,male,1,0.19850218520676255,4
