Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,0.09006206012889835,0
race,Caucasian,1,0.2118552049486023,0
race,African-American,0,0.10195270939079103,0
race,African-American,1,0.23067089831997964,0
race,Other,0,0.050914823832415135,0
race,Other,1,0.14337940534387847,0
sex,male,0,0.0944064984170514,0
sex,male,1,0.22189584412150348,0
sex,female,0,0.08380018194332584,0
sex,female,1,0.19631921127244592,0
race,Caucasian,0,0.08986932271077118,1
race,Caucasian,1,0.22137896303262036,1
race,African-American,1,0.22955142816402155,1
race,African-American,0,0.1011382594749297,1
race,Other,0,0.052989885454548365,1
race,Other,1,0.1629660538637628,1
sex,male,0,0.0940622243660182,1
sex,male,1,0.2290862753167259,1
sex,female,0,0.08387898373640423,1
sex,female,1,0.20434019827358363,1
race,African-American,0,0.09866845145172184,2
race,African-American,1,0.23056971801609102,2
race,Caucasian,1,0.22335670171294195,2
race,Caucasian,0,0.09017622250991693,2
race,Other,0,0.05180479824188785,2
race,Other,1,0.1512126839792423,2
sex,male,0,0.0942187101274573,2
sex,male,1,0.23166888992637075,2
sex,female,0,0.08275789286765495,2
sex,female,1,0.20448710702900488,2
race,Caucasian,0,0.09046775279812312,3
race,Caucasian,1,0.22184279747165075,3
race,African-American,1,0.23755760178491586,3
race,African-American,0,0.09990262854817827,3
race,Other,0,0.05329349422610806,3
race,Other,1,0.14015102907040794,3
sex,female,0,0.0833842244500341,3
sex,female,1,0.20374704234992994,3
sex,male,0,0.09470292936873045,3
sex,male,1,0.2316043585211821,3
race,Caucasian,0,0.08929120706541213,4
race,Caucasian,1,0.22188669426190197,4
race,Other,1,0.08420391496219036,4
race,Other,0,0.05280038710032841,4
race,African-American,0,0.09772071741437861,4
race,African-American,1,0.22476182275211515,4
sex,female,0,0.08090902903823709,4
sex,female,1,0.20370152531623392,4
sex,male,0,0.0938379081862223,4
sex,male,1,0.22778506477091365,4
