Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,1,0.12314044983103688,0
race,Caucasian,0,0.053778584864160955,0
race,African-American,0,0.05084389047555231,0
race,African-American,1,0.1249842329598473,0
race,Other,0,0.03150507137751484,0
race,Other,1,0.06997306105892746,0
sex,male,1,0.12260620341088083,0
sex,male,0,0.051099070283295196,0
sex,female,0,0.05674485382504885,0
sex,female,1,0.12430026236503133,0
race,African-American,0,0.05912189943178261,1
race,African-American,1,0.13334587577459062,1
race,Caucasian,0,0.06084747929523299,1
race,Caucasian,1,0.13240065842563556,1
race,Other,0,0.03783681514363494,1
race,Other,1,0.10066854877258412,1
sex,male,0,0.058227554074874635,1
sex,male,1,0.13393286651163605,1
sex,female,0,0.06411906242964711,1
sex,female,1,0.12970652286570925,1
race,African-American,0,0.05169745875695008,2
race,African-American,1,0.1297846963298613,2
race,Caucasian,0,0.05401517464904705,2
race,Caucasian,1,0.12405152278446589,2
race,Other,0,0.03327140277060335,2
race,Other,1,0.10831501175175998,2
sex,male,0,0.05125446637139547,2
sex,male,1,0.12538986365927893,2
sex,female,0,0.057475651251091726,2
sex,female,1,0.12393145385778834,2
race,Caucasian,1,0.12445543321787575,3
race,Caucasian,0,0.05361511878534389,3
race,African-American,0,0.05108847199626215,3
race,African-American,1,0.11945212294742685,3
race,Other,0,0.033780041471182985,3
race,Other,1,0.1090927196282141,3
sex,male,1,0.12484065593097177,3
sex,male,0,0.05146589769337733,3
sex,female,1,0.12108525420823671,3
sex,female,0,0.0556160968243295,3
race,Caucasian,0,0.05401095742325936,4
race,Caucasian,1,0.12324044704869917,4
race,Other,0,0.03024290740255335,4
race,Other,1,0.09808463082183977,4
race,African-American,0,0.052138799088871514,4
race,African-American,1,0.11996175203341841,4
sex,female,0,0.05778659360999266,4
sex,female,1,0.12157020149322298,4
sex,male,0,0.051062455778208754,4
sex,male,1,0.1230553194704851,4
