Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,0.005884528496353647,0
race,Caucasian,1,0.03734804678678732,0
race,African-American,0,0.00536743812417963,0
race,African-American,1,0.03865935975088931,0
race,Other,0,0.001273774521366915,0
race,Other,1,0.04009491995764012,0
sex,male,0,0.0049930046542949556,0
sex,male,1,0.034818144888655936,0
sex,female,0,0.007243376032236905,0
sex,female,1,0.043124437275870744,0
race,Caucasian,0,0.006067378817958046,1
race,Caucasian,1,0.03538664746207107,1
race,African-American,0,0.005272308491863281,1
race,African-American,1,0.030995047699013917,1
race,Other,0,0.001449568751244292,1
race,Other,1,0.053760533053110654,1
sex,male,0,0.0053777528640069384,1
sex,male,1,0.03349424610839999,1
sex,female,0,0.00685225153883422,1
sex,female,1,0.03693178843359439,1
race,African-American,0,0.004540503733735557,2
race,African-American,1,0.03695335461318275,2
race,Caucasian,1,0.03735829886147764,2
race,Caucasian,0,0.005746488094332484,2
race,Other,0,0.0016836868147318768,2
race,Other,1,0.03608078828455739,2
sex,male,0,0.004758415305991576,2
sex,male,1,0.03532302034554406,2
sex,female,0,0.006971716100231218,2
sex,female,1,0.04109965078937677,2
race,Caucasian,0,0.006022293257980922,3
race,Caucasian,1,0.035229263732687366,3
race,African-American,1,0.03174006772823713,3
race,African-American,0,0.005280510033942764,3
race,Other,0,0.0019680823048339098,3
race,Other,1,0.01044563770475968,3
sex,male,0,0.005204624990014099,3
sex,male,1,0.03062169184605672,3
sex,female,0,0.007125254245825313,3
sex,female,1,0.0412733167600845,3
race,Caucasian,0,0.005950756857966319,4
race,Caucasian,1,0.038063751503552436,4
race,Other,0,0.001146695559397253,4
race,Other,1,0.03019947814626394,4
race,African-American,0,0.005374831923263042,4
race,African-American,1,0.03592427297724383,4
sex,female,0,0.007058648118237476,4
sex,female,1,0.0376926772586518,4
sex,male,0,0.005154053653524059,4
sex,male,1,0.03763740293813009,4
