Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8594344302960145,inf,6047,0
race,African-American,,0.0,1.0,0.8511875908870576,inf,6189,1
race,African-American,,0.0,1.0,0.850477887574923,inf,6173,2
race,African-American,,0.0,1.0,0.8537992417999011,inf,6067,3
race,African-American,,0.0,1.0,0.8425300609454786,inf,6071,4
race,Caucasian,,0.0,1.0,0.8620326487625066,inf,28485,0
race,Caucasian,,0.0,1.0,0.8595160835214447,inf,28352,1
race,Caucasian,,0.0,1.0,0.8578284343131374,inf,28339,2
race,Caucasian,,0.0,1.0,0.8591886281270891,inf,28421,3
race,Caucasian,,0.0,1.0,0.858085808580858,inf,28482,4
race,Other,,0.0,1.0,0.9461942257217848,inf,762,0
race,Other,,0.0,1.0,0.9521276595744681,inf,752,1
race,Other,,0.0,1.0,0.9321382842509603,inf,781,2
race,Other,,0.0,1.0,0.9540372670807453,inf,805,3
race,Other,,0.0,1.0,0.9527027027027027,inf,740,4
sex,female,,0.0,1.0,0.8814011216328032,inf,10877,0
sex,female,,0.0,1.0,0.8781212289984219,inf,10773,1
sex,female,,0.0,1.0,0.8691881918819189,inf,10840,2
sex,female,,0.0,1.0,0.8793781607042518,inf,10678,3
sex,female,,0.0,1.0,0.8820972813020159,inf,10814,4
sex,male,,0.0,1.0,0.8553876397591842,inf,24417,0
sex,male,,0.0,1.0,0.8520799347471452,inf,24520,1
sex,male,,0.0,1.0,0.8533104322578007,inf,24453,2
sex,male,,0.0,1.0,0.8522039406865732,inf,24615,3
sex,male,,0.0,1.0,0.8464806568895789,inf,24479,4
