Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5,0.9221204188481675,0.0008509431286342362,0.9900166389351082,0.9214584422373235,99.16666666666667,7652,0
race,African-American,0.6363636363636364,0.9228905934598305,0.0005829204313611193,0.9879310344827587,0.9224670787422736,143.25,7442,1
race,African-American,0.5,0.9199264898923601,0.0005704506560182544,0.993485342019544,0.9194859690532389,152.5,7626,2
race,African-American,0.36363636363636365,0.9202605863192183,0.0009900990099009901,0.9935064935064936,0.919463960447567,87.42857142857143,7686,3
race,African-American,0.25,0.9229848363926576,0.0012953367875647669,0.9948453608247423,0.9219123505976096,64.33333333333333,7530,4
race,Caucasian,0.42857142857142855,0.9059423886673545,0.0013525144473134146,0.9903112155020551,0.9049195837275308,76.6590909090909,35938,0
race,Caucasian,0.44776119402985076,0.9054203846367012,0.0011311525527361664,0.9912866686029626,0.904572234669322,92.24324324324324,36153,1
race,Caucasian,0.375,0.9073117619140679,0.0016895005222092522,0.9901580674023263,0.906007185228507,60.36363636363637,35907,2
race,Caucasian,0.42028985507246375,0.9073965406432504,0.0012302771199212623,0.9913251570445707,0.9064591700133868,82.85,35856,3
race,Caucasian,0.4666666666666667,0.9048307700864922,0.0009825897380784229,0.9918840579710145,0.9041008412694006,106.9375,36017,4
race,Other,0.0,0.9776422764227642,0.0,1.0,0.9776422764227642,inf,984,0
race,Other,0.0,0.9816138917262512,0.0,1.0,0.9816138917262512,inf,979,1
race,Other,0.0,0.9817483189241114,0.0,1.0,0.9817483189241114,inf,1041,2
race,Other,0.0,0.9757751937984496,0.0,1.0,0.9757751937984496,inf,1032,3
race,Other,0.0,0.9766081871345029,0.0,1.0,0.9766081871345029,inf,1026,4
sex,female,0.5238095238095238,0.9201704955931224,0.0007844983133286263,0.9901433691756273,0.9195700786265599,110.5,13863,0
sex,female,0.42857142857142855,0.9170426429922864,0.0006344171292624901,0.9947643979057592,0.9165455074149462,142.5,13756,1
sex,female,0.28,0.9174205688644423,0.0014179927524814874,0.9939024390243902,0.9162693252420171,63.388888888888886,13842,2
sex,female,0.3333333333333333,0.9196099674972914,0.0009416195856873823,0.9946380697050938,0.918848734040251,92.75,13863,3
sex,female,0.36363636363636365,0.9163517441860465,0.0011090865879743326,0.9930974978429681,0.9154694529095923,82.21428571428571,13782,4
sex,male,0.4117647058823529,0.905851254772705,0.0014389524426217713,0.9903879162375557,0.9047572531014946,72.125,30711,0
sex,male,0.484375,0.906873902581778,0.0011818214375246214,0.9892918825561312,0.9059964955545461,86.78787878787878,30818,1
sex,male,0.4225352112676056,0.9084178598219236,0.0014698501469850146,0.9894291754756871,0.9072953273460888,68.48780487804878,30732,2
sex,male,0.43548387096774194,0.9074031779177134,0.001256913021618904,0.9905759162303664,0.9064504574908013,81.08571428571429,30711,3
sex,male,0.46,0.906509222211379,0.0009679500967950097,0.9920607525025888,0.9057841577084212,106.44444444444444,30791,4
