Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.20566827815580646,0
race,African-American,1,0.2449832614743345,0
race,Hispanic,0,0.1910858739562666,0
race,Hispanic,1,0.11920292202211755,0
race,Caucasian,0,0.18368071927695206,0
race,Caucasian,1,0.19996161991220607,0
race,Other,0,0.1904571796952583,0
race,Other,1,0.1940721716960563,0
sex,male,0,0.19992104870578611,0
sex,male,1,0.2253071404240328,0
sex,female,0,0.1776186514664135,0
sex,female,1,0.2389937215004196,0
race,Other,0,0.17589242841158736,1
race,Other,1,0.2689414213699951,1
race,Caucasian,0,0.2251717576380488,1
race,Caucasian,1,0.21017363634363231,1
race,African-American,0,0.23942607344932795,1
race,African-American,1,0.2860626012062171,1
race,Hispanic,0,0.20087846712095983,1
race,Hispanic,1,0.17909832176126858,1
sex,male,0,0.23236538208351892,1
sex,male,1,0.26693075045406117,1
sex,female,0,0.21034255694020054,1
sex,female,1,0.2114265415800637,1
race,African-American,1,0.2825391370098597,2
race,African-American,0,0.23075502107212725,2
race,Other,0,0.1595454819588033,2
race,Other,1,0.21356253432188801,2
race,Caucasian,0,0.17675906583723655,2
race,Caucasian,1,0.2138424200534548,2
race,Hispanic,0,0.17472547861555027,2
race,Hispanic,1,0.2713271789793893,2
sex,male,1,0.26125786077130986,2
sex,male,0,0.20860067609762825,2
sex,female,0,0.19041608739569227,2
sex,female,1,0.22615899298488723,2
race,African-American,1,0.2923195008304561,3
race,African-American,0,0.24793065201764114,3
race,Caucasian,1,0.1790983217612685,3
race,Caucasian,0,0.20177412431705635,3
race,Hispanic,0,0.20871821315674413,3
race,Hispanic,1,0.4229804737899984,3
race,Other,0,0.22901115487722778,3
race,Other,1,0.29604811446403756,3
sex,male,1,0.26085367990684893,3
sex,male,0,0.23434643259029325,3
sex,female,0,0.19633106278722648,3
sex,female,1,0.23777614716804824,3
race,Caucasian,1,0.2556394585743481,4
race,Caucasian,0,0.16920910283623541,4
race,African-American,1,0.25798311368866456,4
race,African-American,0,0.23752677232069264,4
race,Hispanic,0,0.18016020949979755,4
race,Hispanic,1,0.11920292202211755,4
race,Other,1,0.2552577373568451,4
race,Other,0,0.159217827667439,4
sex,male,1,0.24840465522445332,4
sex,male,0,0.21310394816544434,4
sex,female,1,0.2870487976759922,4
sex,female,0,0.18640723772375734,4
