Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.1476369719782518,0.767608286252354,0.04206241519674356,0.32082024144203736,0.00760549558390579,6047,0
race,African-American,0.13913913913913914,0.7871133077063884,0.04269972451790634,0.30021005008886736,0.007209302325581395,6189,1
race,African-American,0.14719673802242608,0.7724838411819022,0.047493403693931395,0.3165397699659809,0.008606263447286636,6173,2
race,African-American,0.15050442660078237,0.7787844469611174,0.0494148244473342,0.31366408439096755,0.009209888511875909,6067,3
race,African-American,0.1507823613086771,0.7892351274787536,0.04381443298969072,0.30604513259759514,0.008135917683656377,6071,4
race,Caucasian,0.16018463956000786,0.6837517991364145,0.06075439101641232,0.39220642443391257,0.012337738276225002,28485,0
race,Caucasian,0.16375832401691537,0.6943256114294939,0.05735870173475098,0.38596924379232506,0.011915833527086724,28352,1
race,Caucasian,0.16460602492395252,0.6874318704832654,0.06022408963585434,0.39158050742792616,0.012627004169847888,28339,2
race,Caucasian,0.1618463049349374,0.6858325297332047,0.06708180016982734,0.3910840575630696,0.013884820434706192,28421,3
race,Caucasian,0.16124926571372625,0.6859087269815852,0.059394631639063396,0.3911242188048592,0.012139605462822459,28482,4
race,Other,0.09090909090909091,0.692090395480226,0.09259259259259259,0.35039370078740156,0.01020408163265306,762,0
race,Other,0.06902985074626866,0.7008426966292135,0.075,0.3324468085106383,0.006012024048096192,752,1
race,Other,0.07570422535211267,0.7172131147540983,0.12244897959183673,0.3201024327784891,0.011428571428571429,781,2
race,Other,0.06338028169014084,0.6927083333333334,0.02702702702702703,0.337888198757764,0.0018796992481203006,805,3
race,Other,0.06981132075471698,0.7052932761087267,0.0975609756097561,0.32837837837837835,0.008113590263691683,740,4
sex,female,0.147265625,0.6777398323502019,0.06836902800658978,0.3902730532315896,0.012673690639792335,10877,0
sex,female,0.14967741935483872,0.6909205284126652,0.06072874493927125,0.3813236795692936,0.011380880121396054,10773,1
sex,female,0.15464981297562233,0.6860672040196797,0.06837606837606838,0.3872693726937269,0.013426914861153494,10840,2
sex,female,0.1528788881535407,0.6778942908590192,0.06628940986257073,0.3929574826746582,0.0128125,10678,3
sex,female,0.14500326583932072,0.68,0.06644238856181665,0.38746069909376735,0.012070282658517952,10814,4
sex,male,0.16028880866425993,0.7075864651097487,0.05377049180327869,0.3740836302576074,0.010847278259144123,24417,0
sex,male,0.16023755039773346,0.7197291618024749,0.05281803542673108,0.36472267536704733,0.010640368520080452,24520,1
sex,male,0.1613633852612971,0.7106211674390301,0.05469255663430421,0.37226516173884594,0.011132336473223108,24453,2
sex,male,0.15947353989580476,0.7124529354343885,0.06254029658284978,0.3694495226487914,0.01265740197037907,24615,3
sex,male,0.16258779631255488,0.7148344184739333,0.05335463258785943,0.36974549613954816,0.010942926413734356,24479,4
