Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,5.634146341463414,0
race,African-American,1,6.6,0
race,Hispanic,0,3.7916666666666665,0
race,Caucasian,0,4.3545454545454545,0
race,Caucasian,1,5.357142857142857,0
race,Other,0,4.1,0
race,Other,1,6.333333333333333,0
sex,male,0,5.079872204472843,0
sex,male,1,5.896551724137931,0
sex,female,0,4.717391304347826,0
sex,female,1,7.333333333333333,0
race,Other,0,4.785714285714286,1
race,Caucasian,0,3.8983050847457625,1
race,Caucasian,1,5.777777777777778,1
race,African-American,0,5.562814070351759,1
race,African-American,1,7.666666666666667,1
race,Hispanic,0,4.384615384615385,1
race,Hispanic,1,3.0,1
sex,male,0,4.8964401294498385,1
sex,male,1,6.933333333333334,1
sex,female,0,4.895833333333333,1
sex,female,1,7.75,1
race,African-American,0,5.671717171717172,2
race,African-American,1,6.583333333333333,2
race,Other,0,3.789473684210526,2
race,Caucasian,0,4.203252032520325,2
race,Caucasian,1,5.625,2
race,Hispanic,0,4.5,2
race,Hispanic,1,5.0,2
sex,male,0,5.012987012987013,2
sex,male,1,6.419354838709677,2
sex,female,0,4.98,2
sex,female,1,4.5,2
race,African-American,0,6.203883495145631,3
race,African-American,1,6.722222222222222,3
race,Caucasian,1,5.3125,3
race,Caucasian,0,4.346153846153846,3
race,Hispanic,0,3.925925925925926,3
race,Hispanic,1,7.0,3
race,Other,0,3.8823529411764706,3
race,Other,1,1.0,3
sex,male,0,5.528662420382165,3
sex,male,1,5.823529411764706,3
sex,female,0,4.15,3
sex,female,1,7.666666666666667,3
race,Caucasian,1,5.363636363636363,4
race,Caucasian,0,3.8068181818181817,4
race,African-American,0,5.947368421052632,4
race,African-American,1,6.769230769230769,4
race,Hispanic,0,4.703703703703703,4
race,Hispanic,1,4.0,4
race,Other,0,4.0,4
sex,male,1,6.428571428571429,4
sex,male,0,5.296666666666667,4
sex,female,1,4.666666666666667,4
sex,female,0,4.384615384615385,4
