Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.7997026387509988,0
race,African-American,0,0.7131415518531671,0
race,Caucasian,0,0.7044194931292008,0
race,Caucasian,1,0.7895399805405116,0
race,Other,0,0.6430637370484815,0
race,Other,1,0.7593709747578673,0
sex,male,1,0.793674889530655,0
sex,male,0,0.7109533440397583,0
sex,female,0,0.6899908096424298,0
sex,female,1,0.7833831370520593,0
race,Caucasian,1,0.7853243625978622,1
race,Caucasian,0,0.6977368797978735,1
race,Other,1,0.803499203786787,1
race,Other,0,0.643646126430592,1
race,African-American,0,0.6998445559596959,1
race,African-American,1,0.805957019539626,1
sex,male,1,0.7926613705028511,1
sex,male,0,0.7028962342582794,1
sex,female,0,0.6833893883174128,1
sex,female,1,0.7778766879565462,1
race,African-American,0,0.703174128974607,2
race,African-American,1,0.8049718282565151,2
race,Caucasian,0,0.6964695438870155,2
race,Caucasian,1,0.788153878465798,2
race,Other,0,0.6427669820121086,2
race,Other,1,0.7341970930469522,2
sex,male,0,0.7014831597351413,2
sex,male,1,0.7915717004261867,2
sex,female,0,0.6850991808385071,2
sex,female,1,0.7875953983581986,2
race,Caucasian,0,0.6973375765475245,3
race,Caucasian,1,0.7895335771570988,3
race,African-American,0,0.7036801977236155,3
race,African-American,1,0.8044262793953623,3
race,Other,0,0.6462099597077969,3
race,Other,1,0.7453663646141742,3
sex,male,0,0.7035046076476237,3
sex,male,1,0.7940855010863129,3
sex,female,0,0.6828837891088642,3
sex,female,1,0.7848881312028196,3
race,Caucasian,0,0.6974101065212831,4
race,Caucasian,1,0.7905345645709909,4
race,Other,0,0.6392773817693294,4
race,Other,1,0.7229402257093098,4
race,African-American,0,0.7072506835807039,4
race,African-American,1,0.7964314775239535,4
sex,female,0,0.6851003346355792,4
sex,female,1,0.7866998065183771,4
sex,male,0,0.70351257928366,4
sex,male,1,0.7927763601837218,4
