Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,1,0.3463167264858286,0
race,Caucasian,0,0.1946642024104643,0
race,Other,0,0.14621948714484526,0
race,Other,1,0.21770739692435076,0
race,African-American,1,0.34903438652634255,0
race,African-American,0,0.19656966026061642,0
sex,male,1,0.3529163260258182,0
sex,male,0,0.19603296249040297,0
sex,female,0,0.1885247649136635,0
sex,female,1,0.32833341957778944,0
race,African-American,1,0.3480043688238548,1
race,African-American,0,0.1951990388555411,1
race,Caucasian,0,0.19316347000965356,1
race,Caucasian,1,0.3513716697858363,1
race,Other,0,0.14220081103483656,1
race,Other,1,0.18302283314243833,1
sex,male,1,0.35466616774451454,1
sex,male,0,0.19374960552794948,1
sex,female,0,0.18830723946922545,1
sex,female,1,0.33675742238327394,1
race,African-American,0,0.1975319376158276,2
race,African-American,1,0.3511979675225433,2
race,Caucasian,0,0.19423412330049067,2
race,Caucasian,1,0.34851919008251364,2
race,Other,0,0.14330492059987185,2
race,Other,1,0.24684703469230115,2
sex,male,0,0.19456141311322048,2
sex,male,1,0.352744276354438,2
sex,female,0,0.19087581322217265,2
sex,female,1,0.3375817245080197,2
race,Caucasian,0,0.19559736082282822,3
race,Caucasian,1,0.34882252814308673,3
race,African-American,1,0.35131978865498786,3
race,African-American,0,0.19611184007858998,3
race,Other,0,0.1432742595890768,3
race,Other,1,0.21475806818869936,3
sex,female,0,0.1918340209676619,3
sex,female,1,0.3363537345038562,3
sex,male,0,0.1950752038317891,3
sex,male,1,0.3530381344012629,3
race,Caucasian,0,0.19346927957461557,4
race,Caucasian,1,0.3467520509533394,4
race,African-American,1,0.3442839209687495,4
race,African-American,0,0.19886272532450805,4
race,Other,1,0.21870277850209333,4
race,Other,0,0.14359975393159174,4
sex,female,0,0.18971898746911942,4
sex,female,1,0.3343106354205751,4
sex,male,0,0.19440474310605224,4
sex,male,1,0.34971146301013406,4
