Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,5.522222222222222,0
race,African-American,1,6.5,0
race,Hispanic,0,3.7916666666666665,0
race,Caucasian,0,4.137254901960785,0
race,Caucasian,1,6.0,0
race,Other,1,5.666666666666667,0
race,Other,0,3.9411764705882355,0
sex,male,0,4.917562724014337,0
sex,male,1,6.174603174603175,0
sex,female,0,4.590909090909091,0
sex,female,1,7.4,0
race,Other,0,4.461538461538462,1
race,Other,1,9.0,1
race,Caucasian,1,6.2,1
race,Caucasian,0,3.7410714285714284,1
race,African-American,0,5.43646408839779,1
race,African-American,1,7.309523809523809,1
race,Hispanic,0,4.304347826086956,1
race,Hispanic,1,4.5,1
sex,male,0,4.7304964539007095,1
sex,male,1,6.7894736842105265,1
sex,female,1,8.0,1
sex,female,0,4.808510638297872,1
race,African-American,0,5.511627906976744,2
race,African-American,1,6.66,2
race,Other,0,3.75,2
race,Other,1,4.0,2
race,Caucasian,1,5.473684210526316,2
race,Caucasian,0,4.089285714285714,2
race,Hispanic,0,4.461538461538462,2
race,Hispanic,1,4.666666666666667,2
sex,male,0,4.87037037037037,2
sex,male,1,6.202898550724638,2
sex,female,1,5.444444444444445,2
sex,female,0,4.8604651162790695,2
race,African-American,0,5.978142076502732,3
race,African-American,1,7.439024390243903,3
race,Caucasian,1,5.260869565217392,3
race,Caucasian,0,4.288659793814433,3
race,Hispanic,0,3.925925925925926,3
race,Hispanic,1,7.0,3
race,Other,0,4.2,3
race,Other,1,1.3333333333333333,3
sex,male,0,5.371929824561404,3
sex,male,1,6.396825396825397,3
sex,female,0,4.0,3
sex,female,1,6.833333333333333,3
race,Caucasian,1,5.5,4
race,Caucasian,0,3.7294117647058824,4
race,African-American,0,5.82258064516129,4
race,African-American,1,6.857142857142857,4
race,Hispanic,0,4.5,4
race,Hispanic,1,7.0,4
race,Other,0,3.923076923076923,4
race,Other,1,5.0,4
sex,male,1,6.655737704918033,4
sex,male,0,5.138686131386861,4
sex,female,1,5.166666666666667,4
sex,female,0,4.3061224489795915,4
