Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.8947988995152627,0.0,1.0,0.8947988995152627,inf,7633,0
race,African-American,0,0.894185437401781,0.0,1.0,0.894185437401781,inf,7636,1
race,African-American,0,0.8883034773445733,0.0,1.0,0.8883034773445733,inf,7592,2
race,African-American,0,0.8921150772509323,0.0,1.0,0.8921150772509323,inf,7508,3
race,African-American,0,0.8936170212765957,0.0,1.0,0.8936170212765957,inf,7567,4
race,Caucasian,0,0.8998970878647122,0.0,1.0,0.8998970878647122,inf,35953,0
race,Caucasian,0,0.8999610093020665,0.0,1.0,0.8999610093020665,inf,35906,1
race,Caucasian,0,0.9014221702707969,0.0,1.0,0.9014221702707969,inf,35931,2
race,Caucasian,0,0.9005684181339249,0.0,1.0,0.9005684181339249,inf,36065,3
race,Caucasian,0,0.9001277210128832,0.0,1.0,0.9001277210128832,inf,36016,4
race,Other,0,0.9645748987854251,0.0,1.0,0.9645748987854251,inf,988,0
race,Other,0,0.9641472868217055,0.0,1.0,0.9641472868217055,inf,1032,1
race,Other,0,0.9552806850618458,0.0,1.0,0.9552806850618458,inf,1051,2
race,Other,0,0.9590409590409591,0.0,1.0,0.9590409590409591,inf,1001,3
race,Other,0,0.9646464646464646,0.0,1.0,0.9646464646464646,inf,990,4
sex,female,0,0.9153516107919424,0.0,1.0,0.9153516107919424,inf,13751,0
sex,female,0,0.9123827528539228,0.0,1.0,0.9123827528539228,inf,13753,1
sex,female,0,0.9094626168224299,0.0,1.0,0.9094626168224299,inf,13696,2
sex,female,0,0.9146009456942256,0.0,1.0,0.9146009456942256,inf,13958,3
sex,female,0,0.9106681961571551,0.0,1.0,0.9106681961571551,inf,13948,4
sex,male,0,0.8938130616747234,0.0,1.0,0.8938130616747234,inf,30823,0
sex,male,0,0.895136432951559,0.0,1.0,0.895136432951559,inf,30821,1
sex,male,0,0.8964635015221193,0.0,1.0,0.8964635015221193,inf,30878,2
sex,male,0,0.8940096681473739,0.0,1.0,0.8940096681473739,inf,30616,3
sex,male,0,0.895804081632653,0.0,1.0,0.895804081632653,inf,30625,4
