Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.05504587155963303,0.918918918918919,0.5024390243902439,0.6,0.4909090909090909,0.08737864077669903,220,0
race,African-American,0.16071428571428573,0.9459459459459459,0.4723618090452261,0.25,0.5515695067264574,0.06382978723404255,223,1
race,African-American,0.10945273631840796,0.9047619047619048,0.9040404040404041,0.08333333333333333,0.18468468468468469,0.0111731843575419,222,2
race,African-American,0.0797872340425532,0.9166666666666666,0.8398058252427184,0.16666666666666666,0.21428571428571427,0.017341040462427744,224,3
race,African-American,0.10569105691056911,0.8839285714285714,0.5263157894736842,0.5,0.4765957446808511,0.11818181818181818,235,4
race,Caucasian,0.13333333333333333,0.8936170212765957,0.23636363636363636,0.7142857142857143,0.7096774193548387,0.38461538461538464,124,0
race,Caucasian,0.045454545454545456,0.9156626506024096,0.3559322033898305,0.7777777777777778,0.6141732283464567,0.16666666666666666,127,1
race,Caucasian,0.08163265306122448,1.0,0.7317073170731707,0.0,0.31297709923664124,0.0,131,2
race,Caucasian,0.15853658536585366,0.9210526315789473,0.6634615384615384,0.1875,0.4,0.043478260869565216,120,3
race,Caucasian,0.08823529411764706,0.8769230769230769,0.3522727272727273,0.7272727272727273,0.6060606060606061,0.25806451612903225,99,4
race,Hispanic,0.0,1.0,0.375,0.0,0.625,0.0,24,0
race,Hispanic,0.0,0.9411764705882353,0.38461538461538464,1.0,0.5925925925925926,0.1,27,1
race,Hispanic,0.07692307692307693,1.0,0.6666666666666666,0.0,0.3684210526315789,0.0,19,2
race,Hispanic,0.10526315789473684,1.0,0.6296296296296297,0.0,0.41379310344827586,0.0,29,3
race,Hispanic,0.1,1.0,0.3333333333333333,0.0,0.6785714285714286,0.0,28,4
race,Other,0.2222222222222222,0.9285714285714286,0.35,0.3333333333333333,0.6521739130434783,0.14285714285714285,23,0
race,Other,0.0,1.0,0.35714285714285715,0.0,0.6428571428571429,0.0,14,1
race,Other,0.0,1.0,0.7894736842105263,0.0,0.21052631578947367,0.0,19,2
race,Other,0.07142857142857142,1.0,0.7647058823529411,0.0,0.2777777777777778,0.0,18,3
race,Other,0.0,1.0,0.35714285714285715,0.0,0.6428571428571429,0.0,28,4
sex,female,0.0625,0.9393939393939394,0.32608695652173914,0.6666666666666666,0.6530612244897959,0.13333333333333333,49,0
sex,female,0.1111111111111111,0.9411764705882353,0.3333333333333333,0.5,0.6538461538461539,0.125,52,1
sex,female,0.04878048780487805,1.0,0.78,0.0,0.25,0.0,52,2
sex,female,0.1111111111111111,1.0,0.6,0.0,0.4418604651162791,0.0,43,3
sex,female,0.0,0.9142857142857143,0.38461538461538464,1.0,0.5818181818181818,0.15,55,4
sex,male,0.07801418439716312,0.9104477611940298,0.41533546325878595,0.6206896551724138,0.5672514619883041,0.13846153846153847,342,0
sex,male,0.11764705882352941,0.9354838709677419,0.4368932038834951,0.4,0.5663716814159292,0.08888888888888889,339,1
sex,male,0.10139860139860139,0.9622641509433962,0.8344155844155844,0.06451612903225806,0.2359882005899705,0.007782101167315175,339,2
sex,male,0.10144927536231885,0.9166666666666666,0.7898089171974523,0.17647058823529413,0.27011494252873564,0.024193548387096774,348,3
sex,male,0.10828025477707007,0.898876404494382,0.4666666666666667,0.5142857142857142,0.5283582089552239,0.12857142857142856,335,4
