Attribute,Attribute Value,Lower Limit Score,Upper Limit Score,Conditional Frequency,Individuals Evaluated On,fold_num
race,African-American,0.0,0.1,0.10084033613445378,119,0
race,Hispanic,0.0,0.1,0.0,16,0
race,Caucasian,0.0,0.1,0.08450704225352113,71,0
race,Other,0.0,0.1,0.0,12,0
race,Other,0.0,0.1,0.0,10,1
race,Caucasian,0.0,0.1,0.023255813953488372,86,1
race,African-American,0.0,0.1,0.06321839080459771,174,1
race,Hispanic,0.0,0.1,0.09523809523809523,21,1
race,African-American,0.0,0.1,0.08433734939759036,166,2
race,Other,0.0,0.1,0.1875,16,2
race,Caucasian,0.0,0.1,0.06315789473684211,95,2
race,Hispanic,0.0,0.1,0.0625,16,2
race,African-American,0.0,0.1,0.06802721088435375,147,3
race,Caucasian,0.0,0.1,0.06862745098039216,102,3
race,Hispanic,0.0,0.1,0.05,20,3
race,Other,0.0,0.1,0.0,13,3
race,Caucasian,0.0,0.1,0.07317073170731707,82,4
race,African-American,0.0,0.1,0.07100591715976332,169,4
race,Hispanic,0.0,0.1,0.045454545454545456,22,4
race,Other,0.0,0.1,0.0,21,4
race,African-American,0.1,0.2,0.24242424242424243,99,0
race,Hispanic,0.1,0.2,0.0,8,0
race,Caucasian,0.1,0.2,0.09433962264150944,53,0
race,Other,0.1,0.2,0.09090909090909091,11,0
race,Other,0.1,0.2,0.0,1,1
race,Caucasian,0.1,0.2,0.043478260869565216,23,1
race,African-American,0.1,0.2,0.15,20,1
race,Hispanic,0.1,0.2,0.0,3,1
race,African-American,0.1,0.2,0.1724137931034483,29,2
race,Other,0.1,0.2,0.3333333333333333,3,2
race,Caucasian,0.1,0.2,0.08333333333333333,24,2
race,Hispanic,0.1,0.2,0.0,3,2
race,African-American,0.1,0.2,0.1276595744680851,47,3
race,Caucasian,0.1,0.2,0.2,10,3
race,Hispanic,0.1,0.2,0.0,4,3
race,Other,0.1,0.2,,0,3
race,Caucasian,0.1,0.2,0.0,13,4
race,African-American,0.1,0.2,0.10810810810810811,37,4
race,Hispanic,0.1,0.2,0.0,4,4
race,Other,0.1,0.2,0.0,6,4
race,African-American,0.2,0.3,,0,0
race,Hispanic,0.2,0.3,,0,0
race,Caucasian,0.2,0.3,,0,0
race,Other,0.2,0.3,,0,0
race,Other,0.2,0.3,0.0,2,1
