Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,0.031051638994228015,0
race,Caucasian,1,0.08758080143725913,0
race,African-American,0,0.039262164680790176,0
race,African-American,1,0.10099656364177484,0
race,Other,0,0.018029093389401122,0
race,Other,1,0.06988299034266603,0
sex,male,0,0.03820636079495307,0
sex,male,1,0.09723264302078694,0
sex,female,0,0.01907618666533275,0
sex,female,1,0.053942988608137836,0
race,Caucasian,1,0.08206178289773847,1
race,Caucasian,0,0.03129575320241011,1
race,African-American,0,0.03925983789601072,1
race,African-American,1,0.11422897630253297,1
race,Other,0,0.018359099100214656,1
race,Other,1,0.05788789839723292,1
sex,male,1,0.09706270480702064,1
sex,male,0,0.03867704241148272,1
sex,female,0,0.018399355807744183,1
sex,female,1,0.05299133583554494,1
race,African-American,0,0.04111821275844091,2
race,African-American,1,0.10534568862193482,2
race,Caucasian,0,0.0313243633952312,2
race,Caucasian,1,0.08449967082891673,2
race,Other,0,0.020886700565040148,2
race,Other,1,0.10050057012280054,2
sex,male,0,0.038763415008212794,2
sex,male,1,0.09647066499447622,2
sex,female,0,0.019624965941473633,2
sex,female,1,0.057217375912261254,2
race,Caucasian,0,0.03095325756952825,3
race,Caucasian,1,0.08643586705539968,3
race,African-American,0,0.04002379339133996,3
race,African-American,1,0.09628237395329012,3
race,Other,0,0.019407235496555052,3
race,Other,1,0.08738351177501277,3
sex,male,0,0.038298616285274284,3
sex,male,1,0.0960418569926988,3
sex,female,0,0.019072406925564014,3
sex,female,1,0.05045065639921958,3
race,Caucasian,0,0.03176485607534222,4
race,Caucasian,1,0.08748150000597553,4
race,Other,0,0.018705877549737814,4
race,Other,1,0.2179619697799123,4
race,African-American,0,0.0408691122780598,4
race,African-American,1,0.10045088478736075,4
sex,female,0,0.01827518629150628,4
sex,female,1,0.05483208671928615,4
sex,male,0,0.03969615006732688,4
sex,male,1,0.09889747977204537,4
