Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.029737203023044865,0
race,African-American,0,0.005770117880046982,0
race,Caucasian,0,0.0033925574273019204,0
race,Caucasian,1,0.023829178185932453,0
race,Other,0,0.0008091678005081603,0
race,Other,1,0.010101905322386093,0
sex,male,1,0.029410365788282627,0
sex,male,0,0.005052536546310748,0
sex,female,0,0.0008852694111738633,0
sex,female,1,0.005068670096537196,0
race,Caucasian,0,0.003147129016973023,1
race,Caucasian,1,0.023706839397707256,1
race,African-American,0,0.005458308686718094,1
race,African-American,1,0.03881820775649141,1
race,Other,0,0.0009092400500243244,1
race,Other,1,0.002660398016945641,1
sex,female,0,0.0007748097136763899,1
sex,female,1,0.007186127512884269,1
sex,male,0,0.00475510364383143,1
sex,male,1,0.031719151979711806,1
race,African-American,0,0.005659604081962379,2
race,African-American,1,0.036957514828722386,2
race,Caucasian,0,0.0033857559989984823,2
race,Caucasian,1,0.023720521151691137,2
race,Other,0,0.0012958960998464206,2
race,Other,1,0.003336600711528169,2
sex,male,0,0.005073757186982197,2
sex,male,1,0.03139156306577828,2
sex,female,0,0.0008364691507169646,2
sex,female,1,0.004225855166713502,2
race,Other,0,0.000781563796487543,3
race,Other,1,0.0069981288891107244,3
race,Caucasian,0,0.0032970187574665076,3
race,Caucasian,1,0.021190942724734336,3
race,African-American,1,0.030660675503634306,3
race,African-American,0,0.005478493924908918,3
sex,female,0,0.0007434834265511779,3
sex,female,1,0.005443173484457266,3
sex,male,0,0.004939549431710197,3
sex,male,1,0.02700555533667845,3
race,Caucasian,0,0.0033784836997886583,4
race,Caucasian,1,0.025829630657065214,4
race,African-American,0,0.005890530582990894,4
race,African-American,1,0.030019859404088623,4
race,Other,0,0.0010654163239970252,4
race,Other,1,0.01680173009893924,4
sex,female,0,0.0008446742623128748,4
sex,female,1,0.005329144085311147,4
sex,male,0,0.0050953663482804605,4
sex,male,1,0.030648938831551596,4
