Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.9332895169240881,0.0,1.0,0.9332895169240881,inf,6086,0
race,African-American,0,0.9381659670649015,0.0,1.0,0.9381659670649015,inf,6194,1
race,African-American,0,0.9387583892617449,0.0,1.0,0.9387583892617449,inf,5960,2
race,African-American,0,0.9401402707551786,0.0,1.0,0.9401402707551786,inf,6131,3
race,African-American,0,0.9331282383419689,0.0,1.0,0.9331282383419689,inf,6176,4
race,Caucasian,0,0.9359856731512044,0.0,1.0,0.9359856731512044,inf,28478,0
race,Caucasian,0,0.9347480668055507,0.0,1.0,0.9347480668055507,inf,28321,1
race,Caucasian,0,0.9347628056898606,0.0,1.0,0.9347628056898606,inf,28542,2
race,Caucasian,0,0.9345606871303858,0.0,1.0,0.9345606871303858,inf,28408,3
race,Caucasian,0,0.9358277444405224,0.0,1.0,0.9358277444405224,inf,28330,4
race,Other,0,0.9835616438356164,0.0,1.0,0.9835616438356164,inf,730,0
race,Other,0,0.9884318766066839,0.0,1.0,0.9884318766066839,inf,778,1
race,Other,0,0.9835651074589128,0.0,1.0,0.9835651074589128,inf,791,2
race,Other,0,0.9814323607427056,0.0,1.0,0.9814323607427056,inf,754,3
race,Other,0,0.98856416772554,0.0,1.0,0.98856416772554,inf,787,4
sex,female,0,0.9276747236275061,0.0,1.0,0.9276747236275061,inf,10674,0
sex,female,0,0.9263928803189024,0.0,1.0,0.9263928803189024,inf,10787,1
sex,female,0,0.9292093023255814,0.0,1.0,0.9292093023255814,inf,10750,2
sex,female,0,0.928459481884392,0.0,1.0,0.928459481884392,inf,10847,3
sex,female,0,0.9281398755034785,0.0,1.0,0.9281398755034785,inf,10924,4
sex,male,0,0.9403330625507718,0.0,1.0,0.9403330625507718,inf,24620,0
sex,male,0,0.9409940422753611,0.0,1.0,0.9409940422753611,inf,24506,1
sex,male,0,0.939738418286273,0.0,1.0,0.939738418286273,inf,24543,2
sex,male,0,0.9401129019062423,0.0,1.0,0.9401129019062423,inf,24446,3
sex,male,0,0.9402929951988181,0.0,1.0,0.9402929951988181,inf,24369,4
