Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,0.6454873132946144,0
race,Caucasian,1,0.8378359339674833,0
race,African-American,0,0.6700308507254713,0
race,African-American,1,0.8488089903592196,0
race,Other,0,0.6308018667400055,0
race,Other,1,0.8146383410428846,0
sex,male,0,0.6526450049678317,0
sex,male,1,0.8449069204421169,0
sex,female,0,0.6421437287320214,0
sex,female,1,0.8252254374082343,0
race,Caucasian,0,0.6399119749890531,1
race,Caucasian,1,0.8311757493668854,1
race,African-American,0,0.6626201887519018,1
race,African-American,1,0.8546733312772293,1
race,Other,0,0.6232449496959319,1
race,Other,1,0.8003979821814206,1
sex,male,0,0.645475673205335,1
sex,male,1,0.8359306122123998,1
sex,female,0,0.6385551010306929,1
sex,female,1,0.8320453533110176,1
race,African-American,0,0.6720677933324218,2
race,African-American,1,0.8334853970087703,2
race,Caucasian,1,0.8365797450396483,2
race,Caucasian,0,0.6480440596947172,2
race,Other,0,0.6371691504941989,2
race,Other,1,0.8496538128092134,2
sex,male,0,0.6532306076090946,2
sex,male,1,0.8385305348571195,2
sex,female,0,0.6489154155796552,2
sex,female,1,0.8299117933139701,2
race,Caucasian,0,0.6468188230836073,3
race,Caucasian,1,0.8403408948485479,3
race,African-American,0,0.6734304251322747,3
race,African-American,1,0.8443498271820576,3
race,Other,0,0.63666659868471,3
race,Other,1,0.8307705632425034,3
sex,male,0,0.6530667393361582,3
sex,male,1,0.84359531454975,3
sex,female,0,0.6469718265765867,3
sex,female,1,0.8341803352479029,3
race,Caucasian,0,0.6487594665417947,4
race,Caucasian,1,0.847411786084139,4
race,Other,0,0.6388726720083944,4
race,Other,1,0.7778257279593428,4
race,African-American,0,0.6703729438321016,4
race,African-American,1,0.8392758322773977,4
sex,female,0,0.6503591641446788,4
sex,female,1,0.8335882237950443,4
sex,male,0,0.6530112315958296,4
sex,male,1,0.8500429755956873,4
