Attribute,Attribute Value,Lower Limit Score,Upper Limit Score,Conditional Frequency,Individuals Evaluated On,fold_num
race,Caucasian,0.0,0.1,0.006847408562044202,35926,0
race,African-American,0.0,0.1,0.011119832548403976,7644,0
race,Other,0.0,0.1,0.0040650406504065045,984,0
race,Caucasian,0.0,0.1,0.005645027394985887,36138,1
race,African-American,0.0,0.1,0.010629709364908504,7432,1
race,Other,0.0,0.1,0.0010224948875255625,978,1
race,African-American,0.0,0.1,0.010622950819672131,7625,2
race,Caucasian,0.0,0.1,0.006099938722076765,35902,2
race,Other,0.0,0.1,0.002881844380403458,1041,2
race,Caucasian,0.0,0.1,0.005635217318529264,35846,3
race,African-American,0.0,0.1,0.011712649661634565,7684,3
race,Other,0.0,0.1,0.002909796314258002,1031,3
race,Caucasian,0.0,0.1,0.006305030136377524,36003,4
race,Other,0.0,0.1,0.0009746588693957114,1026,4
race,African-American,0.0,0.1,0.009307272969020078,7521,4
race,Caucasian,0.1,0.2,0.125,8,0
race,African-American,0.1,0.2,0.6,5,0
race,Other,0.1,0.2,,0,0
race,Caucasian,0.1,0.2,0.2,10,1
race,African-American,0.1,0.2,0.14285714285714285,7,1
race,Other,0.1,0.2,0.0,1,1
race,African-American,0.1,0.2,1.0,1,2
race,Caucasian,0.1,0.2,0.25,4,2
race,Other,0.1,0.2,,0,2
race,Caucasian,0.1,0.2,0.16666666666666666,6,3
race,African-American,0.1,0.2,0.0,1,3
race,Other,0.1,0.2,,0,3
race,Caucasian,0.1,0.2,0.0,9,4
race,Other,0.1,0.2,,0,4
race,African-American,0.1,0.2,0.0,5,4
race,Caucasian,0.2,0.3,0.5,2,0
race,African-American,0.2,0.3,,0,0
race,Other,0.2,0.3,,0,0
race,Caucasian,0.2,0.3,0.5,2,1
race,African-American,0.2,0.3,0.5,2,1
race,Other,0.2,0.3,,0,1
race,African-American,0.2,0.3,,0,2
race,Caucasian,0.2,0.3,0.0,1,2
race,Other,0.2,0.3,,0,2
race,Caucasian,0.2,0.3,0.3333333333333333,3,3
race,African-American,0.2,0.3,1.0,1,3
race,Other,0.2,0.3,0.0,1,3
race,Caucasian,0.2,0.3,,0,4
race,Other,0.2,0.3,,0,4
race,African-American,0.2,0.3,,0,4
race,Caucasian,0.3,0.4,0.0,1,0
race,African-American,0.3,0.4,,0,0
race,Other,0.3,0.4,,0,0
race,Caucasian,0.3,0.4,0.0,1,1
race,African-American,0.3,0.4,,0,1
race,Other,0.3,0.4,,0,1
race,African-American,0.3,0.4,,0,2
race,Caucasian,0.3,0.4,,0,2
race,Other,0.3,0.4,,0,2
race,Caucasian,0.3,0.4,,0,3
race,African-American,0.3,0.4,,0,3
race,Other,0.3,0.4,,0,3
race,Caucasian,0.3,0.4,0.0,4,4
race,Other,0.3,0.4,,0,4
race,African-American,0.3,0.4,0.3333333333333333,3,4
race,Caucasian,0.4,0.5,0.0,1,0
race,African-American,0.4,0.5,,0,0
race,Other,0.4,0.5,,0,0
race,Caucasian,0.4,0.5,1.0,1,1
race,African-American,0.4,0.5,0.0,1,1
race,Other,0.4,0.5,,0,1
race,African-American,0.4,0.5,,0,2
race,Caucasian,0.4,0.5,,0,2
race,Other,0.4,0.5,,0,2
race,Caucasian,0.4,0.5,,0,3
race,African-American,0.4,0.5,,0,3
race,Other,0.4,0.5,,0,3
race,Caucasian,0.4,0.5,0.0,1,4
race,Other,0.4,0.5,,0,4
race,African-American,0.4,0.5,,0,4
race,Caucasian,0.5,0.6,,0,0
race,African-American,0.5,0.6,0.0,2,0
race,Other,0.5,0.6,,0,0
race,Caucasian,0.5,0.6,1.0,1,1
race,African-American,0.5,0.6,,0,1
race,Other,0.5,0.6,,0,1
race,African-American,0.5,0.6,,0,2
race,Caucasian,0.5,0.6,,0,2
race,Other,0.5,0.6,,0,2
race,Caucasian,0.5,0.6,0.0,1,3
race,African-American,0.5,0.6,,0,3
race,Other,0.5,0.6,,0,3
race,Caucasian,0.5,0.6,,0,4
race,Other,0.5,0.6,,0,4
race,African-American,0.5,0.6,0.0,1,4
race,Caucasian,0.6,0.7,,0,0
race,African-American,0.6,0.7,,0,0
race,Other,0.6,0.7,,0,0
race,Caucasian,0.6,0.7,,0,1
race,African-American,0.6,0.7,,0,1
race,Other,0.6,0.7,,0,1
race,African-American,0.6,0.7,,0,2
race,Caucasian,0.6,0.7,,0,2
race,Other,0.6,0.7,,0,2
race,Caucasian,0.6,0.7,,0,3
race,African-American,0.6,0.7,,0,3
race,Other,0.6,0.7,,0,3
race,Caucasian,0.6,0.7,,0,4
race,Other,0.6,0.7,,0,4
race,African-American,0.6,0.7,,0,4
race,Caucasian,0.7,0.8,,0,0
race,African-American,0.7,0.8,0.0,1,0
race,Other,0.7,0.8,,0,0
race,Caucasian,0.7,0.8,,0,1
race,African-American,0.7,0.8,,0,1
race,Other,0.7,0.8,,0,1
race,African-American,0.7,0.8,,0,2
race,Caucasian,0.7,0.8,,0,2
race,Other,0.7,0.8,,0,2
race,Caucasian,0.7,0.8,,0,3
race,African-American,0.7,0.8,,0,3
race,Other,0.7,0.8,,0,3
race,Caucasian,0.7,0.8,,0,4
race,Other,0.7,0.8,,0,4
race,African-American,0.7,0.8,,0,4
race,Caucasian,0.8,0.9,,0,0
race,African-American,0.8,0.9,,0,0
race,Other,0.8,0.9,,0,0
race,Caucasian,0.8,0.9,,0,1
race,African-American,0.8,0.9,,0,1
race,Other,0.8,0.9,,0,1
race,African-American,0.8,0.9,,0,2
race,Caucasian,0.8,0.9,,0,2
race,Other,0.8,0.9,,0,2
race,Caucasian,0.8,0.9,,0,3
race,African-American,0.8,0.9,,0,3
race,Other,0.8,0.9,,0,3
race,Caucasian,0.8,0.9,,0,4
race,Other,0.8,0.9,,0,4
race,African-American,0.8,0.9,,0,4
race,Caucasian,0.9,1.0,,0,0
race,African-American,0.9,1.0,,0,0
race,Other,0.9,1.0,,0,0
race,Caucasian,0.9,1.0,,0,1
race,African-American,0.9,1.0,,0,1
race,Other,0.9,1.0,,0,1
race,African-American,0.9,1.0,,0,2
race,Caucasian,0.9,1.0,,0,2
race,Other,0.9,1.0,,0,2
race,Caucasian,0.9,1.0,,0,3
race,African-American,0.9,1.0,,0,3
race,Other,0.9,1.0,,0,3
race,Caucasian,0.9,1.0,,0,4
race,Other,0.9,1.0,,0,4
race,African-American,0.9,1.0,,0,4
sex,male,0.0,0.1,0.009318389156783527,30692,0
sex,female,0.0,0.1,0.0035348434569326217,13862,0
sex,male,0.0,0.1,0.00798908807482463,30792,1
sex,female,0.0,0.1,0.0027624309392265192,13756,1
sex,male,0.0,0.1,0.008103885959773481,30726,2
sex,female,0.0,0.1,0.0039011703511053317,13842,2
sex,male,0.0,0.1,0.008078439037102186,30699,3
sex,female,0.0,0.1,0.0033905641321598616,13862,3
sex,female,0.0,0.1,0.0037733110804731153,13781,4
sex,male,0.0,0.1,0.007995059962949722,30769,4
sex,male,0.1,0.2,0.3333333333333333,12,0
sex,female,0.1,0.2,0.0,1,0
sex,male,0.1,0.2,0.16666666666666666,18,1
sex,female,0.1,0.2,,0,1
sex,male,0.1,0.2,0.4,5,2
sex,female,0.1,0.2,,0,2
sex,male,0.1,0.2,0.16666666666666666,6,3
sex,female,0.1,0.2,0.0,1,3
sex,female,0.1,0.2,,0,4
sex,male,0.1,0.2,0.0,14,4
sex,male,0.2,0.3,0.5,2,0
sex,female,0.2,0.3,,0,0
sex,male,0.2,0.3,0.5,4,1
sex,female,0.2,0.3,,0,1
sex,male,0.2,0.3,0.0,1,2
sex,female,0.2,0.3,,0,2
sex,male,0.2,0.3,0.4,5,3
sex,female,0.2,0.3,,0,3
sex,female,0.2,0.3,,0,4
sex,male,0.2,0.3,,0,4
sex,male,0.3,0.4,0.0,1,0
sex,female,0.3,0.4,,0,0
sex,male,0.3,0.4,0.0,1,1
sex,female,0.3,0.4,,0,1
sex,male,0.3,0.4,,0,2
sex,female,0.3,0.4,,0,2
sex,male,0.3,0.4,,0,3
sex,female,0.3,0.4,,0,3
sex,female,0.3,0.4,0.0,1,4
sex,male,0.3,0.4,0.16666666666666666,6,4
sex,male,0.4,0.5,0.0,1,0
sex,female,0.4,0.5,,0,0
sex,male,0.4,0.5,0.5,2,1
sex,female,0.4,0.5,,0,1
sex,male,0.4,0.5,,0,2
sex,female,0.4,0.5,,0,2
sex,male,0.4,0.5,,0,3
sex,female,0.4,0.5,,0,3
sex,female,0.4,0.5,,0,4
sex,male,0.4,0.5,0.0,1,4
sex,male,0.5,0.6,0.0,2,0
sex,female,0.5,0.6,,0,0
sex,male,0.5,0.6,1.0,1,1
sex,female,0.5,0.6,,0,1
sex,male,0.5,0.6,,0,2
sex,female,0.5,0.6,,0,2
sex,male,0.5,0.6,0.0,1,3
sex,female,0.5,0.6,,0,3
sex,female,0.5,0.6,,0,4
sex,male,0.5,0.6,0.0,1,4
sex,male,0.6,0.7,,0,0
sex,female,0.6,0.7,,0,0
sex,male,0.6,0.7,,0,1
sex,female,0.6,0.7,,0,1
sex,male,0.6,0.7,,0,2
sex,female,0.6,0.7,,0,2
sex,male,0.6,0.7,,0,3
sex,female,0.6,0.7,,0,3
sex,female,0.6,0.7,,0,4
sex,male,0.6,0.7,,0,4
sex,male,0.7,0.8,0.0,1,0
sex,female,0.7,0.8,,0,0
sex,male,0.7,0.8,,0,1
sex,female,0.7,0.8,,0,1
sex,male,0.7,0.8,,0,2
sex,female,0.7,0.8,,0,2
sex,male,0.7,0.8,,0,3
sex,female,0.7,0.8,,0,3
sex,female,0.7,0.8,,0,4
sex,male,0.7,0.8,,0,4
sex,male,0.8,0.9,,0,0
sex,female,0.8,0.9,,0,0
sex,male,0.8,0.9,,0,1
sex,female,0.8,0.9,,0,1
sex,male,0.8,0.9,,0,2
sex,female,0.8,0.9,,0,2
sex,male,0.8,0.9,,0,3
sex,female,0.8,0.9,,0,3
sex,female,0.8,0.9,,0,4
sex,male,0.8,0.9,,0,4
sex,male,0.9,1.0,,0,0
sex,female,0.9,1.0,,0,0
sex,male,0.9,1.0,,0,1
sex,female,0.9,1.0,,0,1
sex,male,0.9,1.0,,0,2
sex,female,0.9,1.0,,0,2
sex,male,0.9,1.0,,0,3
sex,female,0.9,1.0,,0,3
sex,female,0.9,1.0,,0,4
sex,male,0.9,1.0,,0,4
