Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,3.830188679245283,0
race,African-American,1,4.184210526315789,0
race,Hispanic,1,4.8,0
race,Hispanic,0,3.4210526315789473,0
race,Caucasian,0,3.2739726027397262,0
race,Caucasian,1,3.4313725490196076,0
race,Other,1,3.7777777777777777,0
race,Other,0,3.2142857142857144,0
sex,male,0,3.6333333333333333,0
sex,male,1,4.006172839506172,0
sex,female,0,3.15625,0
sex,female,1,3.588235294117647,0
race,Other,0,4.0,1
race,Other,1,5.2,1
race,Caucasian,1,3.5714285714285716,1
race,Caucasian,0,3.1294117647058823,1
race,African-American,1,4.392156862745098,1
race,African-American,0,3.884297520661157,1
race,Hispanic,1,3.7,1
race,Hispanic,0,3.823529411764706,1
sex,male,0,3.663265306122449,1
sex,male,1,4.181818181818182,1
sex,female,1,3.9375,1
sex,female,0,3.3055555555555554,1
race,African-American,1,4.035714285714286,2
race,African-American,0,3.6818181818181817,2
race,Other,1,3.7,2
race,Other,0,3.4444444444444446,2
race,Caucasian,1,3.5964912280701755,2
race,Caucasian,0,3.22972972972973,2
race,Hispanic,0,3.0,2
race,Hispanic,1,3.9,2
sex,male,1,3.8875739644970415,2
sex,male,0,3.5823529411764707,2
sex,female,1,3.8,2
sex,female,0,2.90625,2
race,African-American,1,4.318965517241379,3
race,African-American,0,3.8425925925925926,3
race,Caucasian,1,3.7735849056603774,3
race,Caucasian,0,3.1194029850746268,3
race,Hispanic,0,3.142857142857143,3
race,Hispanic,1,3.625,3
race,Other,0,3.0,3
race,Other,1,3.4,3
sex,male,1,4.104046242774566,3
sex,male,0,3.537142857142857,3
sex,female,0,3.2758620689655173,3
sex,female,1,3.857142857142857,3
race,Caucasian,1,3.9761904761904763,4
race,Caucasian,0,2.982456140350877,4
race,African-American,1,4.2894736842105265,4
race,African-American,0,3.8264462809917354,4
race,Hispanic,1,3.0,4
race,Hispanic,0,2.9444444444444446,4
race,Other,1,4.444444444444445,4
race,Other,0,2.8947368421052633,4
sex,male,1,4.222222222222222,4
sex,male,0,3.5824175824175826,4
sex,female,1,3.6363636363636362,4
sex,female,0,2.696969696969697,4
