Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.0719230404135291,0
race,African-American,0,0.01817627214382798,0
race,Caucasian,0,0.016557141078671626,0
race,Caucasian,1,0.06838783573187654,0
race,Other,0,0.004119092609668955,0
race,Other,1,0.049045868374717916,0
sex,male,1,0.07197651124083816,0
sex,male,0,0.01784646964073691,0
sex,female,0,0.013628580277718254,0
sex,female,1,0.06064109040866655,0
race,Caucasian,0,0.015964059146407996,1
race,Caucasian,1,0.06224378573022265,1
race,Other,1,0.033803161740390095,1
race,Other,0,0.006121866794805,1
race,African-American,0,0.01718558726359436,1
race,African-American,1,0.08213947744175701,1
sex,male,0,0.017236877226593443,1
sex,male,1,0.06976886414994624,1
sex,female,0,0.013094541003018573,1
sex,female,1,0.05394488042472197,1
race,African-American,0,0.018101689586486853,2
race,African-American,1,0.06178359792544254,2
race,Caucasian,0,0.016338845468735274,2
race,Caucasian,1,0.07092103802423717,2
race,Other,0,0.005872814137241932,2
race,Other,1,0.02693969751732734,2
sex,male,0,0.017525326680012637,2
sex,male,1,0.07185390912106264,2
sex,female,0,0.01388516607340308,2
sex,female,1,0.061703636253912425,2
race,Caucasian,0,0.016709242823234112,3
race,Caucasian,1,0.06913871374667982,3
race,African-American,0,0.018089427752654576,3
race,African-American,1,0.06421244297241842,3
race,Other,0,0.007320646483797409,3
race,Other,1,0.025062362828092856,3
sex,male,0,0.017828032846283762,3
sex,male,1,0.07408443345568431,3
sex,female,0,0.014209443607206327,3
sex,female,1,0.05195110837946576,3
race,Caucasian,0,0.016532789786546986,4
race,Caucasian,1,0.06936433892000186,4
race,Other,0,0.006493269365659043,4
race,Other,1,0.016920863468416585,4
race,African-American,0,0.01851803461934106,4
race,African-American,1,0.07467102318030107,4
sex,female,0,0.014471515408350576,4
sex,female,1,0.05922342334941141,4
sex,male,0,0.0176320037515139,4
sex,male,1,0.07402279625092398,4
