Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.9736747636711739,0.0,1.0,0.9736747636711739,inf,8357,0
race,African-American,0,0.9780828238551159,0.0,1.0,0.9780828238551159,inf,8669,1
race,African-American,0,0.9745411486086442,0.0,1.0,0.9745411486086442,inf,8445,2
race,African-American,0,0.9755745397665744,0.0,1.0,0.9755745397665744,inf,8311,3
race,African-American,0,0.9749257278669043,0.0,1.0,0.9749257278669043,inf,8415,4
race,Caucasian,0,0.9757559315345533,0.0,1.0,0.9757559315345533,inf,40546,0
race,Caucasian,0,0.9747627800685578,0.0,1.0,0.9747627800685578,inf,40258,1
race,Caucasian,0,0.975496983483335,0.0,1.0,0.975496983483335,inf,40444,2
race,Caucasian,0,0.9755004555191688,0.0,1.0,0.9755004555191688,inf,40613,3
race,Caucasian,0,0.9754940711462451,0.0,1.0,0.9754940711462451,inf,40480,4
race,Other,0,0.99122106943336,0.0,1.0,0.99122106943336,inf,1253,0
race,Other,0,0.9934906427990235,0.0,1.0,0.9934906427990235,inf,1229,1
race,Other,0,0.9936858721389108,0.0,1.0,0.9936858721389108,inf,1267,2
race,Other,0,0.987012987012987,0.0,1.0,0.987012987012987,inf,1232,3
race,Other,0,0.9920571882446386,0.0,1.0,0.9920571882446386,inf,1259,4
sex,female,0,0.9796048033547239,0.0,1.0,0.9796048033547239,inf,15739,0
sex,female,0,0.9776511554289332,0.0,1.0,0.9776511554289332,inf,15795,1
sex,female,0,0.9798251093066833,0.0,1.0,0.9798251093066833,inf,16010,2
sex,female,0,0.9797165354330709,0.0,1.0,0.9797165354330709,inf,15875,3
sex,female,0,0.9779579427413225,0.0,1.0,0.9779579427413225,inf,15788,4
sex,male,0,0.9740535200627597,0.0,1.0,0.9740535200627597,inf,34417,0
sex,male,0,0.9749425220453422,0.0,1.0,0.9749425220453422,inf,34361,1
sex,male,0,0.9739061676331049,0.0,1.0,0.9739061676331049,inf,34146,2
sex,male,0,0.9739797555497214,0.0,1.0,0.9739797555497214,inf,34281,3
sex,male,0,0.9748297736134551,0.0,1.0,0.9748297736134551,inf,34366,4
