Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5833333333333334,0.6052631578947368,0.5660377358490566,0.2631578947368421,0.5909090909090909,0.5,220,0
race,African-American,0.5166666666666667,0.6116504854368932,0.4793388429752066,0.39215686274509803,0.5605381165919282,0.6896551724137931,223,1
race,African-American,0.6190476190476191,0.5408805031446541,0.21818181818181817,0.6517857142857143,0.5630630630630631,3.0416666666666665,222,2
race,African-American,0.6470588235294118,0.5901639344262295,0.3333333333333333,0.43103448275862066,0.6160714285714286,1.3888888888888888,224,3
race,African-American,0.5955056179775281,0.5821917808219178,0.2975206611570248,0.5350877192982456,0.5872340425531914,1.6944444444444444,235,4
race,Caucasian,0.45454545454545453,0.6379310344827587,0.4931506849315068,0.4117647058823529,0.5403225806451613,0.5833333333333334,124,0
race,Caucasian,0.4634146341463415,0.7325581395348837,0.25882352941176473,0.5476190476190477,0.6456692913385826,1.0454545454545454,127,1
race,Caucasian,0.5909090909090909,0.5963302752293578,0.12162162162162163,0.7719298245614035,0.5954198473282443,4.888888888888889,131,2
race,Caucasian,0.59375,0.6136363636363636,0.19402985074626866,0.6415094339622641,0.6083333333333333,2.6153846153846154,120,3
race,Caucasian,0.5185185185185185,0.6111111111111112,0.22807017543859648,0.6666666666666666,0.5858585858585859,2.1538461538461537,99,4
race,Hispanic,0.18181818181818182,0.7692307692307693,0.47368421052631576,0.6,0.5,0.3333333333333333,24,0
race,Hispanic,0.3333333333333333,0.6111111111111112,0.35294117647058826,0.7,0.5185185185185185,1.1666666666666667,27,1
race,Hispanic,0.8333333333333334,0.6153846153846154,0.1111111111111111,0.5,0.6842105263157895,5.0,19,2
race,Hispanic,0.5,0.8421052631578947,0.23809523809523808,0.375,0.7241379310344828,0.6,29,3
race,Hispanic,0.3333333333333333,0.6363636363636364,0.2222222222222222,0.8,0.5714285714285714,2.0,28,4
race,Other,0.3076923076923077,0.5,0.6428571428571429,0.5555555555555556,0.391304347826087,0.5555555555555556,23,0
race,Other,0.5,0.8333333333333334,0.4444444444444444,0.2,0.6428571428571429,0.25,14,1
race,Other,0.4,0.42857142857142855,0.3333333333333333,0.8,0.42105263157894735,2.6666666666666665,19,2
race,Other,0.8,0.5384615384615384,0.125,0.6,0.6111111111111112,6.0,18,3
race,Other,0.4444444444444444,0.7368421052631579,0.2631578947368421,0.5555555555555556,0.6428571428571429,1.0,28,4
sex,female,0.4583333333333333,0.76,0.40625,0.35294117647058826,0.6122448979591837,0.46153846153846156,49,0
sex,female,0.35,0.71875,0.3611111111111111,0.5625,0.5769230769230769,0.6923076923076923,52,1
sex,female,0.7777777777777778,0.6976744186046512,0.0625,0.65,0.7115384615384616,6.5,52,2
sex,female,0.5,0.7586206896551724,0.2413793103448276,0.5,0.6744186046511628,1.0,43,3
sex,female,0.6,0.675,0.18181818181818182,0.5909090909090909,0.6545454545454545,2.1666666666666665,55,4
sex,male,0.5190476190476191,0.5984848484848485,0.5611111111111111,0.3271604938271605,0.5497076023391813,0.5247524752475248,342,0
sex,male,0.5126582278481012,0.6574585635359116,0.39285714285714285,0.43356643356643354,0.5899705014749262,0.8051948051948052,339,1
sex,male,0.5977011494252874,0.5357142857142857,0.20588235294117646,0.6923076923076923,0.551622418879056,3.342857142857143,339,2
sex,male,0.6444444444444445,0.596244131455399,0.2742857142857143,0.49710982658959535,0.6149425287356322,1.7916666666666667,348,3
sex,male,0.5517241379310345,0.593607305936073,0.2857142857142857,0.5816993464052288,0.5791044776119403,1.7115384615384615,335,4
