Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6764705882352942,0.510752688172043,0.10377358490566038,0.7982456140350878,0.5363636363636364,8.272727272727273,220,0
race,African-American,0.6774193548387096,0.578125,0.08264462809917356,0.7941176470588235,0.5919282511210763,8.1,223,1
race,African-American,0.71875,0.531578947368421,0.08181818181818182,0.7946428571428571,0.5585585585585585,9.88888888888889,222,2
race,African-American,0.8235294117647058,0.5368421052631579,0.05555555555555555,0.7586206896551724,0.5803571428571429,14.666666666666666,224,3
race,African-American,0.7575757575757576,0.5594059405940595,0.06611570247933884,0.7807017543859649,0.5872340425531914,11.125,235,4
race,Caucasian,0.4,0.5882352941176471,0.0410958904109589,0.9607843137254902,0.5806451612903226,16.333333333333332,124,0
race,Caucasian,0.625,0.6890756302521008,0.03529411764705882,0.8809523809523809,0.6850393700787402,12.333333333333334,127,1
race,Caucasian,0.8571428571428571,0.5887096774193549,0.013513513513513514,0.8947368421052632,0.6030534351145038,51.0,131,2
race,Caucasian,0.5,0.5603448275862069,0.029850746268656716,0.9622641509433962,0.5583333333333333,25.5,120,3
race,Caucasian,0.7777777777777778,0.6111111111111112,0.03508771929824561,0.8333333333333334,0.6262626262626263,17.5,99,4
race,Hispanic,0.0,0.782608695652174,0.05263157894736842,1.0,0.75,5.0,24,0
race,Hispanic,0.0,0.6153846153846154,0.058823529411764705,1.0,0.5925925925925926,10.0,27,1
race,Hispanic,1.0,0.5,0.0,0.9,0.5263157894736842,inf,19,2
race,Hispanic,0.6666666666666666,0.7692307692307693,0.047619047619047616,0.75,0.7586206896551724,6.0,29,3
race,Hispanic,0.5,0.6538461538461539,0.05555555555555555,0.9,0.6428571428571429,9.0,28,4
race,Other,0.5,0.6190476190476191,0.07142857142857142,0.8888888888888888,0.6086956521739131,8.0,23,0
race,Other,1.0,0.6923076923076923,0.0,0.8,0.7142857142857143,inf,14,1
race,Other,0.0,0.4444444444444444,0.1111111111111111,1.0,0.42105263157894735,10.0,19,2
race,Other,1.0,0.47058823529411764,0.0,0.9,0.5,inf,18,3
race,Other,0.5,0.6923076923076923,0.05263157894736842,0.8888888888888888,0.6785714285714286,8.0,28,4
sex,female,0.5,0.6595744680851063,0.03125,0.9411764705882353,0.6530612244897959,16.0,49,0
sex,female,0.4,0.7021276595744681,0.08333333333333333,0.875,0.6730769230769231,4.666666666666667,52,1
sex,female,0.8,0.6595744680851063,0.03125,0.8,0.6730769230769231,16.0,52,2
sex,female,0.6666666666666666,0.7,0.034482758620689655,0.8571428571428571,0.6976744186046512,12.0,43,3
sex,female,1.0,0.66,0.0,0.7727272727272727,0.6909090909090909,inf,55,4
sex,male,0.625,0.5463576158940397,0.08333333333333333,0.845679012345679,0.5555555555555556,9.133333333333333,342,0
sex,male,0.6944444444444444,0.6105610561056105,0.05612244897959184,0.8251748251748252,0.6194690265486725,10.727272727272727,339,1
sex,male,0.7222222222222222,0.528052805280528,0.058823529411764705,0.8461538461538461,0.5486725663716814,14.3,339,2
sex,male,0.7948717948717948,0.540453074433657,0.045714285714285714,0.8208092485549133,0.5689655172413793,17.75,348,3
sex,male,0.7073170731707317,0.5782312925170068,0.06593406593406594,0.8104575163398693,0.5940298507462687,10.333333333333334,335,4
